ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_Venda,Região
23558,2024-06-01,São Paulo,Teclado Mecânico,250.0,2,Cliente_648,500.0,Presencial,Sudeste
30247,2024-06-01,São Paulo,Teclado Mecânico,250.0,2,Cliente_23830,500.0,Presencial,Sudeste
3883,2024-06-01,São Paulo,"Monitor 27""",1200.0,1,Cliente_2158,1200.0,Presencial,Sudeste
45858,2024-06-01,São Paulo,"Monitor 27""",1200.0,1,Cliente_17301,1200.0,Presencial,Sudeste
57613,2024-06-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_15752,2200.0,Presencial,Sudeste
63534,2024-06-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_29102,2200.0,Presencial,Sudeste
95493,2024-06-01,São Paulo,"Monitor 27""",1200.0,2,Cliente_3,2400.0,Presencial,Sudeste
26017,2024-06-01,São Paulo,Notebook HP,3200.0,1,Cliente_15753,3200.0,Presencial,Sudeste
40195,2024-06-01,São Paulo,Notebook Dell,3500.0,1,Cliente_5154,3500.0,Presencial,Sudeste
94998,2024-06-01,São Paulo,Notebook Dell,3500.0,1,Cliente_21198,3500.0,Presencial,Sudeste
36049,2024-06-01,São Paulo,Smartphone Samsung,2200.0,2,Cliente_15866,4400.0,Presencial,Sudeste
95725,2024-06-01,São Paulo,iPhone 14,5500.0,1,Cliente_25765,5500.0,Presencial,Sudeste
34252,2024-06-01,São Paulo,Smartphone Samsung,2200.0,3,Cliente_17949,6600.0,Presencial,Sudeste
99183,2024-06-01,São Paulo,Notebook Dell,3500.0,2,Cliente_6081,7000.0,Presencial,Sudeste
66886,2024-06-01,São Paulo,iPhone 14,5500.0,2,Cliente_25818,11000.0,Presencial,Sudeste
63026,2024-06-01,São Paulo,iPhone 14,5500.0,5,Cliente_18042,27500.0,Presencial,Sudeste
34865,2024-06-02,São Paulo,Mouse Gamer,120.0,1,Cliente_13544,120.0,Presencial,Sudeste
37951,2024-06-02,São Paulo,Mouse Gamer,120.0,1,Cliente_19066,120.0,Presencial,Sudeste
67305,2024-06-02,São Paulo,Mouse Gamer,120.0,2,Cliente_10453,240.0,Presencial,Sudeste
4870,2024-06-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_25821,250.0,Presencial,Sudeste
46596,2024-06-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_18303,250.0,Presencial,Sudeste
55211,2024-06-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_25256,250.0,Presencial,Sudeste
89845,2024-06-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_29297,250.0,Presencial,Sudeste
36291,2024-06-02,São Paulo,"Monitor 27""",1200.0,1,Cliente_12635,1200.0,Presencial,Sudeste
12012,2024-06-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17264,2200.0,Presencial,Sudeste
49381,2024-06-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21847,2200.0,Presencial,Sudeste
65235,2024-06-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11539,2200.0,Presencial,Sudeste
42771,2024-06-02,São Paulo,"Monitor 27""",1200.0,2,Cliente_22545,2400.0,Presencial,Sudeste
10070,2024-06-02,São Paulo,Notebook HP,3200.0,1,Cliente_28894,3200.0,Presencial,Sudeste
16621,2024-06-02,São Paulo,Notebook HP,3200.0,1,Cliente_25513,3200.0,Presencial,Sudeste
33494,2024-06-02,São Paulo,Notebook HP,3200.0,1,Cliente_18408,3200.0,Presencial,Sudeste
1969,2024-06-02,São Paulo,Notebook Dell,3500.0,1,Cliente_20528,3500.0,Presencial,Sudeste
23375,2024-06-02,São Paulo,Notebook Dell,3500.0,1,Cliente_29398,3500.0,Presencial,Sudeste
44006,2024-06-02,São Paulo,Notebook Dell,3500.0,1,Cliente_12135,3500.0,Presencial,Sudeste
86605,2024-06-02,São Paulo,Notebook HP,3200.0,2,Cliente_4968,6400.0,Presencial,Sudeste
33557,2024-06-02,São Paulo,iPhone 14,5500.0,3,Cliente_20763,16500.0,Presencial,Sudeste
94814,2024-06-03,São Paulo,Cabo HDMI,40.0,1,Cliente_27590,40.0,Presencial,Sudeste
34373,2024-06-03,São Paulo,Cabo HDMI,40.0,2,Cliente_9171,80.0,Presencial,Sudeste
23197,2024-06-03,São Paulo,Mouse Gamer,120.0,1,Cliente_19037,120.0,Presencial,Sudeste
17315,2024-06-03,São Paulo,Mouse Gamer,120.0,3,Cliente_24216,360.0,Presencial,Sudeste
90684,2024-06-03,São Paulo,Teclado Mecânico,250.0,2,Cliente_19037,500.0,Presencial,Sudeste
8240,2024-06-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_11161,1200.0,Presencial,Sudeste
17083,2024-06-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_16318,1200.0,Presencial,Sudeste
79755,2024-06-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_3656,1200.0,Presencial,Sudeste
83636,2024-06-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_4316,1200.0,Presencial,Sudeste
43293,2024-06-03,São Paulo,Notebook HP,3200.0,1,Cliente_9551,3200.0,Presencial,Sudeste
74974,2024-06-03,São Paulo,Notebook Dell,3500.0,1,Cliente_4170,3500.0,Presencial,Sudeste
22759,2024-06-03,São Paulo,iPhone 14,5500.0,1,Cliente_22266,5500.0,Presencial,Sudeste
34116,2024-06-03,São Paulo,Notebook HP,3200.0,2,Cliente_9785,6400.0,Presencial,Sudeste
29653,2024-06-04,São Paulo,Cabo HDMI,40.0,1,Cliente_7685,40.0,Presencial,Sudeste
564,2024-06-04,São Paulo,Mouse Gamer,120.0,1,Cliente_18667,120.0,Presencial,Sudeste
12111,2024-06-04,São Paulo,Mouse Gamer,120.0,1,Cliente_14355,120.0,Presencial,Sudeste
47359,2024-06-04,São Paulo,Mouse Gamer,120.0,1,Cliente_12510,120.0,Presencial,Sudeste
79639,2024-06-04,São Paulo,Mouse Gamer,120.0,1,Cliente_7794,120.0,Presencial,Sudeste
18539,2024-06-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_21423,250.0,Presencial,Sudeste
10533,2024-06-04,São Paulo,Mouse Gamer,120.0,5,Cliente_2380,600.0,Presencial,Sudeste
16466,2024-06-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_24756,1200.0,Presencial,Sudeste
83543,2024-06-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_21576,1200.0,Presencial,Sudeste
99529,2024-06-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_27135,1200.0,Presencial,Sudeste
36571,2024-06-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_5414,2200.0,Presencial,Sudeste
37398,2024-06-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_27186,2200.0,Presencial,Sudeste
37999,2024-06-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22432,2200.0,Presencial,Sudeste
45100,2024-06-04,São Paulo,"Monitor 27""",1200.0,2,Cliente_20332,2400.0,Presencial,Sudeste
29826,2024-06-04,São Paulo,Notebook HP,3200.0,1,Cliente_19046,3200.0,Presencial,Sudeste
66056,2024-06-04,São Paulo,Notebook HP,3200.0,1,Cliente_8481,3200.0,Presencial,Sudeste
77549,2024-06-04,São Paulo,Notebook HP,3200.0,1,Cliente_2052,3200.0,Presencial,Sudeste
22595,2024-06-04,São Paulo,Notebook Dell,3500.0,1,Cliente_4671,3500.0,Presencial,Sudeste
52383,2024-06-04,São Paulo,Notebook Dell,3500.0,1,Cliente_1627,3500.0,Presencial,Sudeste
60374,2024-06-04,São Paulo,Notebook Dell,3500.0,1,Cliente_4150,3500.0,Presencial,Sudeste
70533,2024-06-04,São Paulo,Notebook Dell,3500.0,1,Cliente_8870,3500.0,Presencial,Sudeste
5436,2024-06-04,São Paulo,iPhone 14,5500.0,1,Cliente_1644,5500.0,Presencial,Sudeste
22089,2024-06-04,São Paulo,Notebook HP,3200.0,2,Cliente_11191,6400.0,Presencial,Sudeste
85262,2024-06-04,São Paulo,iPhone 14,5500.0,2,Cliente_631,11000.0,Presencial,Sudeste
2596,2024-06-05,São Paulo,Cabo HDMI,40.0,1,Cliente_6337,40.0,Presencial,Sudeste
4510,2024-06-05,São Paulo,Cabo HDMI,40.0,1,Cliente_3100,40.0,Presencial,Sudeste
32515,2024-06-05,São Paulo,Cabo HDMI,40.0,1,Cliente_7058,40.0,Presencial,Sudeste
45205,2024-06-05,São Paulo,Cabo HDMI,40.0,1,Cliente_27970,40.0,Presencial,Sudeste
89892,2024-06-05,São Paulo,Cabo HDMI,40.0,1,Cliente_24362,40.0,Presencial,Sudeste
6355,2024-06-05,São Paulo,Mouse Gamer,120.0,1,Cliente_19077,120.0,Presencial,Sudeste
37002,2024-06-05,São Paulo,Mouse Gamer,120.0,1,Cliente_11199,120.0,Presencial,Sudeste
69267,2024-06-05,São Paulo,Mouse Gamer,120.0,1,Cliente_9371,120.0,Presencial,Sudeste
1085,2024-06-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_27831,250.0,Presencial,Sudeste
80502,2024-06-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_20010,250.0,Presencial,Sudeste
44457,2024-06-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_19678,1200.0,Presencial,Sudeste
57697,2024-06-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_8408,1200.0,Presencial,Sudeste
89826,2024-06-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_1140,1200.0,Presencial,Sudeste
38508,2024-06-05,São Paulo,"Monitor 27""",1200.0,2,Cliente_20096,2400.0,Presencial,Sudeste
21444,2024-06-05,São Paulo,Notebook HP,3200.0,1,Cliente_26051,3200.0,Presencial,Sudeste
47854,2024-06-05,São Paulo,Notebook HP,3200.0,1,Cliente_25679,3200.0,Presencial,Sudeste
69371,2024-06-05,São Paulo,Notebook HP,3200.0,1,Cliente_7236,3200.0,Presencial,Sudeste
85753,2024-06-05,São Paulo,Notebook HP,3200.0,1,Cliente_9768,3200.0,Presencial,Sudeste
93929,2024-06-05,São Paulo,Notebook HP,3200.0,1,Cliente_29238,3200.0,Presencial,Sudeste
14600,2024-06-05,São Paulo,Notebook Dell,3500.0,1,Cliente_12268,3500.0,Presencial,Sudeste
94163,2024-06-05,São Paulo,Notebook Dell,3500.0,1,Cliente_9444,3500.0,Presencial,Sudeste
8410,2024-06-05,São Paulo,Smartphone Samsung,2200.0,2,Cliente_19261,4400.0,Presencial,Sudeste
71785,2024-06-05,São Paulo,Smartphone Samsung,2200.0,2,Cliente_4427,4400.0,Presencial,Sudeste
28362,2024-06-05,São Paulo,iPhone 14,5500.0,1,Cliente_24797,5500.0,Presencial,Sudeste
57315,2024-06-05,São Paulo,iPhone 14,5500.0,1,Cliente_13340,5500.0,Presencial,Sudeste
69598,2024-06-05,São Paulo,iPhone 14,5500.0,1,Cliente_2332,5500.0,Presencial,Sudeste
71260,2024-06-05,São Paulo,Notebook HP,3200.0,2,Cliente_23639,6400.0,Presencial,Sudeste
16256,2024-06-05,São Paulo,Notebook Dell,3500.0,5,Cliente_2100,17500.0,Presencial,Sudeste
3159,2024-06-06,São Paulo,Cabo HDMI,40.0,1,Cliente_4592,40.0,Presencial,Sudeste
59342,2024-06-06,São Paulo,Mouse Gamer,120.0,1,Cliente_1211,120.0,Presencial,Sudeste
74178,2024-06-06,São Paulo,Mouse Gamer,120.0,1,Cliente_2362,120.0,Presencial,Sudeste
76989,2024-06-06,São Paulo,Mouse Gamer,120.0,1,Cliente_9454,120.0,Presencial,Sudeste
4591,2024-06-06,São Paulo,Teclado Mecânico,250.0,1,Cliente_29563,250.0,Presencial,Sudeste
10756,2024-06-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_13240,1200.0,Presencial,Sudeste
47570,2024-06-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_10956,1200.0,Presencial,Sudeste
81603,2024-06-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_12156,1200.0,Presencial,Sudeste
82959,2024-06-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_10124,1200.0,Presencial,Sudeste
97198,2024-06-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_13674,1200.0,Presencial,Sudeste
13825,2024-06-06,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7144,2200.0,Presencial,Sudeste
87081,2024-06-06,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24823,2200.0,Presencial,Sudeste
27692,2024-06-06,São Paulo,"Monitor 27""",1200.0,2,Cliente_23946,2400.0,Presencial,Sudeste
41287,2024-06-06,São Paulo,Notebook Dell,3500.0,1,Cliente_6459,3500.0,Presencial,Sudeste
59723,2024-06-06,São Paulo,Notebook Dell,3500.0,1,Cliente_9259,3500.0,Presencial,Sudeste
3408,2024-06-06,São Paulo,iPhone 14,5500.0,1,Cliente_9709,5500.0,Presencial,Sudeste
4077,2024-06-06,São Paulo,iPhone 14,5500.0,1,Cliente_22658,5500.0,Presencial,Sudeste
17082,2024-06-06,São Paulo,iPhone 14,5500.0,1,Cliente_14752,5500.0,Presencial,Sudeste
36469,2024-06-06,São Paulo,iPhone 14,5500.0,1,Cliente_1485,5500.0,Presencial,Sudeste
39687,2024-06-06,São Paulo,iPhone 14,5500.0,1,Cliente_11617,5500.0,Presencial,Sudeste
31797,2024-06-07,São Paulo,Cabo HDMI,40.0,1,Cliente_10408,40.0,Presencial,Sudeste
35774,2024-06-07,São Paulo,Cabo HDMI,40.0,1,Cliente_27310,40.0,Presencial,Sudeste
68851,2024-06-07,São Paulo,Cabo HDMI,40.0,1,Cliente_16380,40.0,Presencial,Sudeste
97038,2024-06-07,São Paulo,Cabo HDMI,40.0,1,Cliente_17001,40.0,Presencial,Sudeste
54681,2024-06-07,São Paulo,Teclado Mecânico,250.0,2,Cliente_6730,500.0,Presencial,Sudeste
24036,2024-06-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_24318,1200.0,Presencial,Sudeste
46884,2024-06-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_22845,1200.0,Presencial,Sudeste
72025,2024-06-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_432,1200.0,Presencial,Sudeste
89329,2024-06-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_10457,1200.0,Presencial,Sudeste
38234,2024-06-07,São Paulo,Notebook HP,3200.0,1,Cliente_946,3200.0,Presencial,Sudeste
42361,2024-06-07,São Paulo,Notebook Dell,3500.0,1,Cliente_2001,3500.0,Presencial,Sudeste
44147,2024-06-07,São Paulo,Notebook Dell,3500.0,1,Cliente_28779,3500.0,Presencial,Sudeste
81343,2024-06-07,São Paulo,Notebook Dell,3500.0,1,Cliente_26143,3500.0,Presencial,Sudeste
87461,2024-06-07,São Paulo,Notebook Dell,3500.0,1,Cliente_12399,3500.0,Presencial,Sudeste
93118,2024-06-07,São Paulo,Notebook Dell,3500.0,1,Cliente_4378,3500.0,Presencial,Sudeste
51347,2024-06-07,São Paulo,Smartphone Samsung,2200.0,2,Cliente_16662,4400.0,Presencial,Sudeste
72293,2024-06-07,São Paulo,iPhone 14,5500.0,1,Cliente_7849,5500.0,Presencial,Sudeste
94592,2024-06-07,São Paulo,iPhone 14,5500.0,1,Cliente_29087,5500.0,Presencial,Sudeste
40273,2024-06-08,São Paulo,Cabo HDMI,40.0,1,Cliente_18469,40.0,Presencial,Sudeste
53275,2024-06-08,São Paulo,Cabo HDMI,40.0,1,Cliente_19770,40.0,Presencial,Sudeste
77699,2024-06-08,São Paulo,Cabo HDMI,40.0,1,Cliente_25067,40.0,Presencial,Sudeste
23701,2024-06-08,São Paulo,Mouse Gamer,120.0,1,Cliente_19423,120.0,Presencial,Sudeste
26259,2024-06-08,São Paulo,Mouse Gamer,120.0,1,Cliente_11743,120.0,Presencial,Sudeste
52316,2024-06-08,São Paulo,Mouse Gamer,120.0,1,Cliente_25964,120.0,Presencial,Sudeste
73119,2024-06-08,São Paulo,Mouse Gamer,120.0,2,Cliente_9270,240.0,Presencial,Sudeste
43296,2024-06-08,São Paulo,Teclado Mecânico,250.0,2,Cliente_8589,500.0,Presencial,Sudeste
54572,2024-06-08,São Paulo,Teclado Mecânico,250.0,3,Cliente_4042,750.0,Presencial,Sudeste
88047,2024-06-08,São Paulo,"Monitor 27""",1200.0,1,Cliente_28199,1200.0,Presencial,Sudeste
60791,2024-06-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11702,2200.0,Presencial,Sudeste
62317,2024-06-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23100,2200.0,Presencial,Sudeste
75903,2024-06-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7681,2200.0,Presencial,Sudeste
9899,2024-06-08,São Paulo,"Monitor 27""",1200.0,2,Cliente_19232,2400.0,Presencial,Sudeste
24899,2024-06-08,São Paulo,Notebook HP,3200.0,1,Cliente_23179,3200.0,Presencial,Sudeste
32693,2024-06-08,São Paulo,Notebook HP,3200.0,1,Cliente_2127,3200.0,Presencial,Sudeste
71825,2024-06-08,São Paulo,Notebook HP,3200.0,1,Cliente_24906,3200.0,Presencial,Sudeste
84163,2024-06-08,São Paulo,Notebook HP,3200.0,1,Cliente_26006,3200.0,Presencial,Sudeste
98349,2024-06-08,São Paulo,iPhone 14,5500.0,1,Cliente_14226,5500.0,Presencial,Sudeste
20819,2024-06-09,São Paulo,Mouse Gamer,120.0,1,Cliente_27391,120.0,Presencial,Sudeste
25687,2024-06-09,São Paulo,Mouse Gamer,120.0,1,Cliente_25819,120.0,Presencial,Sudeste
38062,2024-06-09,São Paulo,Mouse Gamer,120.0,1,Cliente_382,120.0,Presencial,Sudeste
32176,2024-06-09,São Paulo,Teclado Mecânico,250.0,2,Cliente_29409,500.0,Presencial,Sudeste
32533,2024-06-09,São Paulo,Teclado Mecânico,250.0,2,Cliente_22967,500.0,Presencial,Sudeste
32891,2024-06-09,São Paulo,"Monitor 27""",1200.0,1,Cliente_19505,1200.0,Presencial,Sudeste
62348,2024-06-09,São Paulo,"Monitor 27""",1200.0,1,Cliente_16936,1200.0,Presencial,Sudeste
3948,2024-06-09,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9228,2200.0,Presencial,Sudeste
59131,2024-06-09,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24392,2200.0,Presencial,Sudeste
295,2024-06-09,São Paulo,Notebook HP,3200.0,1,Cliente_12975,3200.0,Presencial,Sudeste
11730,2024-06-09,São Paulo,Notebook Dell,3500.0,1,Cliente_466,3500.0,Presencial,Sudeste
99466,2024-06-09,São Paulo,Notebook Dell,3500.0,1,Cliente_3298,3500.0,Presencial,Sudeste
70071,2024-06-09,São Paulo,iPhone 14,5500.0,1,Cliente_14493,5500.0,Presencial,Sudeste
40840,2024-06-09,São Paulo,Notebook HP,3200.0,2,Cliente_28,6400.0,Presencial,Sudeste
96504,2024-06-09,São Paulo,Notebook HP,3200.0,2,Cliente_28647,6400.0,Presencial,Sudeste
98468,2024-06-09,São Paulo,Notebook HP,3200.0,2,Cliente_26775,6400.0,Presencial,Sudeste
44840,2024-06-10,São Paulo,Cabo HDMI,40.0,1,Cliente_29017,40.0,Presencial,Sudeste
17713,2024-06-10,São Paulo,Mouse Gamer,120.0,1,Cliente_24939,120.0,Presencial,Sudeste
90415,2024-06-10,São Paulo,Mouse Gamer,120.0,1,Cliente_2740,120.0,Presencial,Sudeste
81822,2024-06-10,São Paulo,Mouse Gamer,120.0,2,Cliente_21969,240.0,Presencial,Sudeste
13244,2024-06-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_15415,250.0,Presencial,Sudeste
50695,2024-06-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_12505,250.0,Presencial,Sudeste
57311,2024-06-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_22921,250.0,Presencial,Sudeste
67259,2024-06-10,São Paulo,Mouse Gamer,120.0,3,Cliente_16522,360.0,Presencial,Sudeste
14568,2024-06-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_11250,1200.0,Presencial,Sudeste
37387,2024-06-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_5704,1200.0,Presencial,Sudeste
56373,2024-06-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_27957,1200.0,Presencial,Sudeste
72226,2024-06-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_16714,1200.0,Presencial,Sudeste
69701,2024-06-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12068,2200.0,Presencial,Sudeste
20228,2024-06-10,São Paulo,Notebook Dell,3500.0,1,Cliente_17851,3500.0,Presencial,Sudeste
5883,2024-06-10,São Paulo,iPhone 14,5500.0,1,Cliente_11619,5500.0,Presencial,Sudeste
43959,2024-06-10,São Paulo,iPhone 14,5500.0,1,Cliente_12475,5500.0,Presencial,Sudeste
76132,2024-06-10,São Paulo,iPhone 14,5500.0,1,Cliente_5440,5500.0,Presencial,Sudeste
56740,2024-06-10,São Paulo,iPhone 14,5500.0,3,Cliente_8230,16500.0,Presencial,Sudeste
10149,2024-06-11,São Paulo,Cabo HDMI,40.0,1,Cliente_22369,40.0,Presencial,Sudeste
12120,2024-06-11,São Paulo,Cabo HDMI,40.0,1,Cliente_8308,40.0,Presencial,Sudeste
18682,2024-06-11,São Paulo,Cabo HDMI,40.0,1,Cliente_13973,40.0,Presencial,Sudeste
47520,2024-06-11,São Paulo,Cabo HDMI,40.0,1,Cliente_24936,40.0,Presencial,Sudeste
77905,2024-06-11,São Paulo,Cabo HDMI,40.0,1,Cliente_29192,40.0,Presencial,Sudeste
41101,2024-06-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_26697,250.0,Presencial,Sudeste
5677,2024-06-11,São Paulo,"Monitor 27""",1200.0,1,Cliente_10110,1200.0,Presencial,Sudeste
31842,2024-06-11,São Paulo,"Monitor 27""",1200.0,1,Cliente_4153,1200.0,Presencial,Sudeste
32933,2024-06-11,São Paulo,"Monitor 27""",1200.0,1,Cliente_20661,1200.0,Presencial,Sudeste
16050,2024-06-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_5416,2200.0,Presencial,Sudeste
20726,2024-06-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21866,2200.0,Presencial,Sudeste
21887,2024-06-11,São Paulo,Notebook HP,3200.0,1,Cliente_20549,3200.0,Presencial,Sudeste
62216,2024-06-11,São Paulo,Notebook HP,3200.0,1,Cliente_7495,3200.0,Presencial,Sudeste
49650,2024-06-11,São Paulo,Notebook Dell,3500.0,1,Cliente_16156,3500.0,Presencial,Sudeste
57056,2024-06-11,São Paulo,Notebook Dell,3500.0,1,Cliente_2930,3500.0,Presencial,Sudeste
74377,2024-06-11,São Paulo,Notebook Dell,3500.0,1,Cliente_29621,3500.0,Presencial,Sudeste
89258,2024-06-11,São Paulo,Notebook Dell,3500.0,1,Cliente_3314,3500.0,Presencial,Sudeste
21110,2024-06-11,São Paulo,iPhone 14,5500.0,1,Cliente_9209,5500.0,Presencial,Sudeste
29356,2024-06-11,São Paulo,iPhone 14,5500.0,1,Cliente_16452,5500.0,Presencial,Sudeste
41465,2024-06-11,São Paulo,iPhone 14,5500.0,1,Cliente_27735,5500.0,Presencial,Sudeste
42738,2024-06-11,São Paulo,Notebook HP,3200.0,2,Cliente_21134,6400.0,Presencial,Sudeste
32043,2024-06-12,São Paulo,Cabo HDMI,40.0,1,Cliente_10076,40.0,Presencial,Sudeste
45864,2024-06-12,São Paulo,Cabo HDMI,40.0,1,Cliente_15483,40.0,Presencial,Sudeste
68801,2024-06-12,São Paulo,Cabo HDMI,40.0,1,Cliente_10443,40.0,Presencial,Sudeste
89031,2024-06-12,São Paulo,Cabo HDMI,40.0,2,Cliente_25861,80.0,Presencial,Sudeste
21886,2024-06-12,São Paulo,Mouse Gamer,120.0,1,Cliente_7368,120.0,Presencial,Sudeste
39488,2024-06-12,São Paulo,Mouse Gamer,120.0,1,Cliente_24952,120.0,Presencial,Sudeste
77202,2024-06-12,São Paulo,Mouse Gamer,120.0,1,Cliente_9138,120.0,Presencial,Sudeste
95053,2024-06-12,São Paulo,Mouse Gamer,120.0,2,Cliente_4328,240.0,Presencial,Sudeste
98749,2024-06-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_23528,250.0,Presencial,Sudeste
43946,2024-06-12,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19274,2200.0,Presencial,Sudeste
35228,2024-06-12,São Paulo,Notebook HP,3200.0,1,Cliente_10476,3200.0,Presencial,Sudeste
89117,2024-06-12,São Paulo,Notebook Dell,3500.0,1,Cliente_22713,3500.0,Presencial,Sudeste
47912,2024-06-12,São Paulo,"Monitor 27""",1200.0,5,Cliente_21798,6000.0,Presencial,Sudeste
22646,2024-06-13,São Paulo,Cabo HDMI,40.0,1,Cliente_14474,40.0,Presencial,Sudeste
92270,2024-06-13,São Paulo,Cabo HDMI,40.0,1,Cliente_19856,40.0,Presencial,Sudeste
8462,2024-06-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_8494,250.0,Presencial,Sudeste
25031,2024-06-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_23089,250.0,Presencial,Sudeste
81821,2024-06-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_4778,250.0,Presencial,Sudeste
96003,2024-06-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_5007,250.0,Presencial,Sudeste
14128,2024-06-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_24544,1200.0,Presencial,Sudeste
51734,2024-06-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_17270,1200.0,Presencial,Sudeste
59617,2024-06-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_16109,1200.0,Presencial,Sudeste
75142,2024-06-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_28027,1200.0,Presencial,Sudeste
76130,2024-06-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_1012,1200.0,Presencial,Sudeste
84595,2024-06-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_5494,1200.0,Presencial,Sudeste
3950,2024-06-13,São Paulo,Smartphone Samsung,2200.0,1,Cliente_27342,2200.0,Presencial,Sudeste
61377,2024-06-13,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7334,2200.0,Presencial,Sudeste
68070,2024-06-13,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19045,2200.0,Presencial,Sudeste
45963,2024-06-13,São Paulo,"Monitor 27""",1200.0,2,Cliente_4812,2400.0,Presencial,Sudeste
84815,2024-06-13,São Paulo,Notebook HP,3200.0,1,Cliente_15362,3200.0,Presencial,Sudeste
20207,2024-06-13,São Paulo,Notebook Dell,3500.0,1,Cliente_6408,3500.0,Presencial,Sudeste
37667,2024-06-13,São Paulo,Notebook Dell,3500.0,1,Cliente_8988,3500.0,Presencial,Sudeste
61232,2024-06-13,São Paulo,iPhone 14,5500.0,1,Cliente_4266,5500.0,Presencial,Sudeste
85690,2024-06-13,São Paulo,Notebook HP,3200.0,2,Cliente_22940,6400.0,Presencial,Sudeste
11609,2024-06-13,São Paulo,Notebook Dell,3500.0,2,Cliente_20795,7000.0,Presencial,Sudeste
70913,2024-06-13,São Paulo,iPhone 14,5500.0,2,Cliente_12832,11000.0,Presencial,Sudeste
37344,2024-06-14,São Paulo,Cabo HDMI,40.0,1,Cliente_26226,40.0,Presencial,Sudeste
45964,2024-06-14,São Paulo,Mouse Gamer,120.0,1,Cliente_28809,120.0,Presencial,Sudeste
69777,2024-06-14,São Paulo,Mouse Gamer,120.0,1,Cliente_22624,120.0,Presencial,Sudeste
82419,2024-06-14,São Paulo,Mouse Gamer,120.0,1,Cliente_4259,120.0,Presencial,Sudeste
19039,2024-06-14,São Paulo,Teclado Mecânico,250.0,1,Cliente_14755,250.0,Presencial,Sudeste
